"","node","mean","median","sd","n","CI_upper","CI_lower"
"156","571",-0.273903384021105,-0.2755383,0.0306317389052188,18005,-0.273455947777701,-0.27435082026451
"157","572",-0.273654137822827,-0.274674,0.0306574754880589,18005,-0.273206325646473,-0.274101949999181
"158","573",-0.279862409680644,-0.2799253,0.00172666127915938,18005,-0.279837188427657,-0.279887630933632
"159","574",-0.269300826995612,-0.2755507,0.123573303111268,18005,-0.267495798077721,-0.271105855913504
"160","575",-0.276151583824493,-0.2756424,0.0721799626855644,18005,-0.27509725480148,-0.277205912847506
"161","576",-0.282274559149831,-0.2884795,0.121550433287231,18005,-0.280499078187991,-0.28405004011167
"162","577",-0.12309949472825,-0.124265,0.100919934957634,18005,-0.121625362400281,-0.124573627056219
"163","578",-0.104346985141795,-0.106015,0.0805959403519603,18005,-0.103169724363478,-0.105524245920112
"164","579",-0.115036795375535,-0.1126945,0.0741271797619523,18005,-0.113954023452286,-0.116119567298785
"165","580",-0.120113448567288,-0.1191425,0.0704359051498151,18005,-0.119084594903493,-0.121142302231083
"166","581",-0.123258700497801,-0.1220693,0.0671590586275759,18005,-0.122277711563548,-0.124239689432053
"167","582",-0.13345316104327,-0.128963,0.0720135990927167,18005,-0.132401262084749,-0.134505060001792
"168","583",-0.1442879448382,-0.1327054,0.0698511420346006,18005,-0.143267632779319,-0.145308256897082
"169","584",-0.162278486896484,-0.1590066,0.0745216716780552,18005,-0.161189952649994,-0.163367021142974
"170","585",-0.162928364459495,-0.1597232,0.0748085845166378,18005,-0.161835639291847,-0.164021089627143
"171","586",-0.162752947093166,-0.1613275,0.0781998598752318,18005,-0.161610685739815,-0.163895208446516
"172","587",-0.187669905325115,-0.1906713,0.0875730568039255,18005,-0.186390730163657,-0.188949080486573
"173","588",-0.143561630550486,-0.1334298,0.0704295015326638,18005,-0.142532870423999,-0.144590390676973
"174","589",-0.0837943342154196,-0.08310758,0.0858728056586214,18005,-0.082539994535475,-0.0850486738953642
"175","590",-0.135945939637948,-0.135771,0.0983874793811629,18005,-0.134508798759052,-0.137383080516845
"176","591",-0.0817893396274647,-0.08460095,0.0876242428854035,18005,-0.0805094167935329,-0.0830692624613966
"177","592",-0.0684354784603887,-0.06303031,0.0961101186506792,18005,-0.0670316028731978,-0.0698393540475796
"178","593",-0.0720878121177178,-0.07375051,0.0933997017262183,18005,-0.0707235274519073,-0.0734520967835283
"179","594",-0.123660128399667,-0.1219453,0.105628460875699,18005,-0.122117218874449,-0.125203037924885
"180","595",-0.119333007489508,-0.1206027,0.123631071950451,18005,-0.117527134745138,-0.121138880233879
"181","596",-0.224535915998645,-0.2223632,0.109216384124455,18005,-0.222940597862051,-0.226131234135238
"182","597",-0.244980170895429,-0.2448652,0.108642911125158,18005,-0.243393229449604,-0.246567112341255
"183","598",-0.236008489702604,-0.2402354,0.118686204295203,18005,-0.234274846387149,-0.23774213301806
"184","599",-0.210614434225021,-0.2061318,0.0953868255359865,18005,-0.20922112374336,-0.212007744706681
"185","600",-0.207747302428264,-0.2041554,0.0936019728020827,18005,-0.206380063199195,-0.209114541657334
"186","601",-0.158058606317217,-0.1563737,0.0608158361004283,18005,-0.15717027250997,-0.158946940124465
"187","602",-0.157593012623827,-0.1554156,0.0595918462303317,18005,-0.156722557574006,-0.158463467673648
"188","603",-0.159165583609831,-0.1539606,0.0529505214208515,18005,-0.158392138051804,-0.159939029167857
"189","604",-0.159422263554124,-0.1550403,0.0528930148324471,18005,-0.158649657991893,-0.160194869116355
"190","605",-0.178457167066787,-0.1784249,0.087166329012202,18005,-0.177183932957379,-0.179730401176195
"191","606",-0.166084192099667,-0.1671193,0.088722714211198,18005,-0.164788223951265,-0.167380160248069
"192","607",-0.170660705072444,-0.1693076,0.0918290707341058,18005,-0.169319362533199,-0.172002047611689
"193","608",-0.165487049948942,-0.1641195,0.0822992733144448,18005,-0.164284908673166,-0.166689191224718
"194","609",-0.160399705870053,-0.1588524,0.0920557451390347,18005,-0.159055052309369,-0.161744359430736
"195","610",-0.172871369298556,-0.1739208,0.0888542924880383,18005,-0.171573479192994,-0.174169259404118
"196","611",-0.275530475606243,-0.2738537,0.11330948592364,18005,-0.273875369741027,-0.277185581471459
"197","612",-0.294934474939739,-0.2938588,0.079749572093343,18005,-0.293769577019285,-0.296099372860193
"198","613",-0.243386744547231,-0.2424748,0.0998516479776275,18005,-0.241928216632537,-0.244845272461925
"199","614",-0.276390798513874,-0.2816738,0.157648579711904,18005,-0.274088033773594,-0.278693563254153
"200","615",-0.340486538800333,-0.3416226,0.0567763637390985,18005,-0.339657209359252,-0.341315868241414
"201","616",-0.325205648575262,-0.3204905,0.159808179506308,18005,-0.322871338671247,-0.327539958479277
"202","617",-0.366909422638156,-0.3639699,0.0671658771100805,18005,-0.365928334106679,-0.367890511169633
"203","618",-0.241744491841155,-0.2350731,0.0369318546637577,18005,-0.24120503012911,-0.242283953553199
"204","619",-0.241810109358511,-0.2356929,0.037191785895209,18005,-0.241266850844264,-0.242353367872759
"205","620",-0.2786007996396,-0.2742632,0.11989636939344,18005,-0.276849479504453,-0.280352119774747
"206","621",-0.241702398839211,-0.2354143,0.0369444580318603,18005,-0.241162753030413,-0.24224204464801
"207","622",-0.211585082914896,-0.2065351,0.139074883414128,18005,-0.209553623206411,-0.21361654262338
"208","623",-0.20474564070485,-0.2000072,0.118998197448198,18005,-0.203007440121366,-0.206483841288333
"209","624",-0.214096934174485,-0.2082356,0.115877852769953,18005,-0.212404312306114,-0.215789556042855
"210","625",-0.282658141052185,-0.2811276,0.115248617074002,18005,-0.280974710397441,-0.28434157170693
"211","626",-0.302808054341572,-0.2991154,0.0996896996361645,18005,-0.301351891998018,-0.304264216685126
"212","627",-0.389141414556512,-0.3898983,0.108596480467299,18005,-0.387555151320931,-0.390727677792093
"213","628",-0.499366174507081,-0.5060229,0.0780618501144006,18005,-0.498225929055248,-0.500506419958914
"214","629",-0.506326035101361,-0.5139991,0.0736165333868933,18005,-0.505250722163593,-0.507401348039129
"215","630",-0.507374134607054,-0.5076074,0.069075943948006,18005,-0.506365145826973,-0.508383123387135
"216","631",-0.519882172563177,-0.5204278,0.0702580109091002,18005,-0.518855917391457,-0.520908427734897
"217","632",-0.520287609813941,-0.5201992,0.0721436901029295,18005,-0.519233810622687,-0.521341409005194
"218","633",-0.580032817806165,-0.5802363,0.0734237536529491,18005,-0.57896032079211,-0.58110531482022
"219","634",-0.506613568958623,-0.5135987,0.073924592350622,18005,-0.505533756219329,-0.507693381697917
"220","635",-0.394080336194946,-0.3909745,0.098409423618633,18005,-0.392642874777695,-0.395517797612196
"221","636",-0.402519239477923,-0.3985956,0.0915118003272454,18005,-0.401182531291283,-0.403855947664563
"222","637",-0.408735259811164,-0.4089218,0.079446752480847,18005,-0.4075747851613,-0.409895734461027
"223","638",-0.428076385031936,-0.4255723,0.0653784757185732,18005,-0.42712140498116,-0.429031365082711
"224","639",-0.287549906195168,-0.282999,0.0956077280423438,18005,-0.286153369001896,-0.28894644338844
"225","640",-0.216723685995796,-0.2132014,0.0997488273130285,18005,-0.21526665997729,-0.218180712014301
