"","species_name","genus","tribe","haplochromine","water_system","lm_ecology","mouthbrooder","depth","piscivore","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"112","Divandu albimarginatus","Divandu","Chromidotilapiini","Other","Riverine","not_applicable","maternal_mouthbrooder","pelagic","non-piscivore",0.519276974927754,-1.59544256111777,0.468686675303327,-0.553282090769082,-0.0333373364269088,-0.0014720092762877,-2.54470176689898e-11
"384","Parananochromis caudifasciatus","Parananochromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",0.614078311105973,-0.507147174716486,1.5240974347666,-0.806291561444464,-0.0317181912776397,0.0588602597141441,-2.56365906694674e-11
"59","Chromidotilapia kingsleyae","Chromidotilapia","Chromidotilapiini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",0.387140880233237,-1.25176447517738,0.310300822277523,-0.202602006573893,0.040151904799064,-0.00370378843821841,-2.54280901385271e-11
"507","Teleogramma brichardi","Teleogramma","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-3.91419860063576,4.6630308094764,3.60700575647261,-0.741060798187747,0.0165374314860268,0.0536272888305065,-2.55597862432249e-11
"508","Teleogramma depressum","Teleogramma","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-6.01131457503138,4.31356582847658,4.63437358887923,-1.3721306330513,-0.0167354222592418,0.0662222176267484,-2.55067481068906e-11
"509","Teleogramma gracile","Teleogramma","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-5.40892877533777,3.59452999023508,3.5891813289676,-0.885790702420192,0.0070359077576414,0.0795566221382899,-2.56316231797601e-11
"510","Teleogramma monogramma","Teleogramma","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-4.93169862345719,4.90103326364968,4.37614303328662,-0.780560681652688,0.0167400312984428,0.0504982706821863,-2.54902435503806e-11
"511","Teleogramma obamaorum","Teleogramma","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-2.9380383798581,5.6298819405372,4.06620715550112,-0.326670587003951,0.0383638569676969,0.00698152103043019,-2.54384835026007e-11
"240","Limbochromis robertsi","Limbochromis","Chromidotilapiini","Other","Riverine","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",0.274674029797002,0.208435101941981,1.51835983144918,-0.218370328314822,-0.0130257722230381,0.0609606210421162,-2.56236706327119e-11
"278","Nanochromis parilus","Nanochromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-1.64481524694695,0.213257869851186,1.12593380877108,-0.430082313613633,-0.0224635134942203,0.0338983391718866,-2.55359664690732e-11
"277","Nanochromis nudiceps","Nanochromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-1.45871719443493,0.938868216402645,0.482410035393992,-0.169191810526983,0.0366892310584259,0.0261709781774549,-2.55316929591442e-11
"274","Nanochromis consortus","Nanochromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-1.54215372924756,1.31994129014512,1.93208403646566,-0.509772013076237,-0.0109056663646242,0.0720002042618581,-2.5659706443166e-11
"279","Nanochromis splendens","Nanochromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-1.68338958995733,0.317938353359254,2.12578546901816,-0.865453248767855,-0.0226439103123678,0.0624016292480375,-2.55753566839437e-11
"280","Nanochromis transvestitus","Nanochromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-0.432050143086944,-1.87116350303155,1.34128513009838,-0.727627652338856,-0.0358949991540612,0.00779719739112309,-2.55062600010284e-11
"281","Nanochromis wickleri","Nanochromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-1.40152701002633,0.767727030375397,1.08138402856745,-0.423960754158488,0.0151371288219937,0.0429284731146248,-2.55469875868121e-11
"61","Congochromis squamiceps","Congochromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-0.502754627471835,-2.20824988672044,-0.290827421515019,-0.736723893646617,-0.0447758685080538,-0.0826191652980009,-2.52312298210599e-11
"57","Chromidotilapia cavalliensis","Chromidotilapia","Chromidotilapiini","Other","Riverine","not_applicable","paternal_mouthbrooder","demersal","non-piscivore",0.560569432788109,-3.45537937989123,0.051111382743016,-0.463141066284754,-0.0830459343304711,-0.0794513624299957,-2.52902820141752e-11
"58","Chromidotilapia guntheri","Chromidotilapia","Chromidotilapiini","Other","Riverine","not_applicable","paternal_mouthbrooder","benthopelagic","non-piscivore",0.265614366439425,-1.23688587766551,-0.148727266560102,-0.0312124593710549,-0.0322087888127471,-0.0185923952749395,-2.547147569826e-11
"30","Benitochromis batesii","Benitochromis","Chromidotilapiini","Other","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",1.13436446506856,-0.552816304636996,0.792624513660127,-0.421379869309921,-0.0155098531588335,0.0393144077113317,-2.56001865871908e-11
"392","Pelvicachromis pulcher","Pelvicachromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",0.738857501251289,0.19913676334201,0.643375127671948,-0.55955218320031,-0.00287468214756674,0.0412398276751538,-2.56420465113193e-11
"395","Pelvicachromis subocellatus","Pelvicachromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","data_deficient",0.787516954410494,-1.11868760807406,-0.198844808205795,-0.556272661972759,-0.0102465267854267,-0.00638807442656755,-2.54829715938419e-11
"396","Pelvicachromis taeniatus","Pelvicachromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-0.345383140328165,-1.08836533777372,0.387697142354179,-0.815536546024967,-0.0297538004325986,-0.00523884072343265,-2.54713417334747e-11
"393","Pelvicachromis roloffi","Pelvicachromis","Chromidotilapiini","Other","Riverine","not_applicable","substrate_brooder","benthopelagic","non-piscivore",0.599975003532416,-1.81250383695024,-0.132738211357205,-0.921002463954044,-0.0446154403750323,-0.0268218922738727,-2.54299726076774e-11
"185","Hemichromis letourneuxi","Hemichromis","Hemichromini","Other","Riverine","not_applicable","substrate_brooder","benthopelagic","non-piscivore",0.304200965648012,3.00982978975896,1.9155623068524,-0.0683252638059259,0.03107176073857,0.0627399600828832,-2.56154682175634e-11
"8","Anomalochromis thomasi","Anomalochromis","Hemichromini","Other","Riverine","not_applicable","substrate_brooder","benthopelagic","non-piscivore",1.9581090956037,-1.3757319756638,0.315518917769062,-0.503773038827046,-0.0401896726526699,0.0214498227250655,-2.5577330194451e-11
"456","Pterochromis congicus","Pterochromis","Pelmatochromini","Other","Riverine","not_applicable","data_deficient","demersal","data_deficient",1.8272729527735,-0.857287528748812,-0.252124230629245,-0.251530176363647,-0.043312794421184,0.0110168372770627,-2.55321280683136e-11
"388","Pelmatochromis nigrofasciatus","Pelmatochromis","Pelmatochromini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",1.29066159657948,-1.86477994909754,-0.754358492628674,-0.326940586933542,-0.0154611796939587,-0.0499046541929199,-2.53695404814156e-11
"386","Pelmatochromis buettikoferi","Pelmatochromis","Pelmatochromini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",0.773599725351902,-1.83820779684015,-1.29505167498272,-0.164155813703035,-0.0191332117635878,-0.0788577098071981,-2.52354135129761e-11
"389","Pelmatochromis ocellifer","Pelmatochromis","Pelmatochromini","Other","Riverine","not_applicable","data_deficient","demersal","data_deficient",1.28737312931566,-1.6818646104392,-0.611964860202009,-0.405866633069078,-0.024815919957927,-0.0289277455947165,-2.54271534877883e-11
"72","Coptodon zillii","Coptodon","Coptodonini","Other","Riverine","not_applicable","substrate_brooder","benthopelagic","non-piscivore",-0.161215610170802,-0.636991576352639,-1.61545420309083,0.236524224269177,0.0266370390755025,-0.0700729562331279,-2.52707200980717e-11
"69","Coptodon guineensis","Coptodon","Coptodonini","Other","Riverine","not_applicable","substrate_brooder","benthopelagic","non-piscivore",0.387306621183712,-0.544140363863738,-1.24921575405434,-0.180004949170011,0.0627743310996129,-0.0388829360708437,-2.53843761263433e-11
"68","Coptodon discolor","Coptodon","Coptodonini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",-0.132191040796876,-2.08714755333633,-2.1431469707723,0.0531999918793656,0.0368222033284481,-0.164219403298373,-2.50167577601986e-11
"67","Coptodon dageti","Coptodon","Coptodonini","Other","Riverine","not_applicable","substrate_brooder","demersal","non-piscivore",0.153326248501343,-1.69335272739634,-1.9982413559276,0.207113620361508,0.0104282531557346,-0.130650290051964,-2.50930028378628e-11
"71","Coptodon tholloni","Coptodon","Coptodonini","Other","Riverine","not_applicable","substrate_brooder","benthopelagic","non-piscivore",1.17139485961013,-0.378339402143461,-0.414461739754229,-0.0834510213465028,0.0184043968735867,0.0135657564369998,-2.554024654843e-11
"70","Coptodon rendalli","Coptodon","Coptodonini","Other","Riverine","not_applicable","substrate_brooder","benthopelagic","non-piscivore",-0.171665118483869,-0.976417866608783,-2.17962669671412,0.187732124195784,0.0416995363361986,-0.114851409388989,-2.51169193199819e-11
"32","Benthochromis horii","Benthochromis","Benthochromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","non-piscivore",-4.54065198559193,4.29035967902832,-0.926951156995567,0.72728364670391,0.0626657005559187,0.025444146806462,-2.54396065081369e-11
"33","Benthochromis melanoides","Benthochromis","Benthochromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","non-piscivore",-4.3642954946433,3.57717092691973,-0.79432968770844,0.509249419023691,0.0500579455851699,0.0161815611203229,-2.54023422317577e-11
"35","Benthochromis tricoti","Benthochromis","Benthochromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","non-piscivore",-4.15474838183871,4.211078829572,-0.475999542789842,0.61821304241307,0.0578286092198192,0.0386544749234384,-2.54818500198556e-11
"566","Xenochromis hecqui","Xenochromis","Perissodini","Other","Lake Tanganyika","not_applicable","data_deficient","pelagic","piscivore",-2.68874702045609,4.29419048166231,0.279065788451248,0.413227174790636,0.0502914652823384,0.0585166186434717,-2.55684174527854e-11
"428","Plecodus straeleni","Plecodus","Perissodini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","piscivore",-1.74574932998554,3.975661908914,-0.674894343990293,0.543022418930013,0.0477576743303731,0.0458754075142344,-2.55839039208205e-11
"398","Perissodus microlepis","Perissodus","Perissodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","piscivore",-3.2380688167709,3.43008783657146,-0.150718777116446,0.280766406077118,0.0392962409447965,0.0399256206406562,-2.55397405240746e-11
"397","Perissodus eccentricus","Perissodus","Perissodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","piscivore",-3.02596621107824,4.20708284596709,0.691722558783213,0.233823680340977,0.0426111520412813,0.0603929689089052,-2.55814628885506e-11
"426","Plecodus multidentatus","Plecodus","Perissodini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","piscivore",-3.25793881633035,4.11917800233353,0.633437906209806,0.369788232573396,0.047592054498779,0.0608991944548708,-2.56114980099733e-11
"425","Plecodus elaviae","Plecodus","Perissodini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","piscivore",-3.74917727938865,4.95800624339517,-0.059911581552331,0.450031271989495,0.0582572562207122,0.0537126742562482,-2.55268553241176e-11
"427","Plecodus paradoxus","Plecodus","Perissodini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","piscivore",-4.9222549307981,5.33163901515865,-0.313189188694276,0.518677483209062,0.0629461335804975,0.047928780004404,-2.54927860793061e-11
"182","Haplotaxodon microlepis","Haplotaxodon","Perissodini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","pelagic","non-piscivore",-4.1296415162744,4.01949212770848,-0.904754488375941,0.498768905212099,0.0514663908309277,0.0257653906397182,-2.54664944179289e-11
"95","Cyprichromis zonatus","Cyprichromis","Cyprichromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-5.24680395450829,2.67636781510656,-2.48942875187774,1.14463314277124,0.0631264196901545,-0.0953453353575453,-2.51102854967846e-11
"92","Cyprichromis pavo","Cyprichromis","Cyprichromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-5.9100962554831,3.02703994432959,-2.55091695027379,0.983847195340587,0.0656517012060622,-0.10240778203198,-2.50819413267415e-11
"89","Cyprichromis coloratus","Cyprichromis","Cyprichromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","non-piscivore",-5.57569713958867,2.91195334218518,-2.62946624398354,1.07261436080226,0.0674671947867952,-0.101162581056178,-2.50530568563401e-11
"90","Cyprichromis leptosoma","Cyprichromis","Cyprichromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-5.28990411367078,2.36661957274489,-1.53619321840176,0.701039956322576,0.0515346055875907,-0.0662336457993923,-2.52124893950563e-11
"91","Cyprichromis microlepidotus","Cyprichromis","Cyprichromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","non-piscivore",-5.70541055029487,1.69810833245997,-1.8179517851643,0.547001815946704,0.0422505216637058,-0.116237561929615,-2.50328527326589e-11
"380","Paracyprichromis brieni","Paracyprichromis","Cyprichromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","non-piscivore",-4.70098662684467,4.31295597405166,0.601103550971456,0.477239481242828,0.0562561313586547,0.055963700811472,-2.55327931115748e-11
"381","Paracyprichromis nigripinnis","Paracyprichromis","Cyprichromini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-4.39533240520823,3.60392338069871,0.129985034368493,0.608410930695639,0.0538270090900724,0.0420124142323334,-2.54937932736097e-11
"44","Callochromis pleurospilus","Callochromis","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.76028561284356,4.48925906154653,2.17240912370961,0.510377972087158,0.0518171920205547,0.0576352896234407,-2.55590520512423e-11
"43","Callochromis melanostigma","Callochromis","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.95488278207834,3.66414406737658,1.13675267182825,0.79169781791732,0.0676596997598439,0.0686002329780766,-2.56301780088472e-11
"42","Callochromis macrops","Callochromis","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.87440045306515,4.17838217765329,0.841513470902204,1.04114776073955,0.0774216832815711,0.06538131091723,-2.56064009196607e-11
"114","Ectodus descampsii","Ectodus","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-2.70275109774124,3.07710423858239,0.646102293062495,0.529833991136801,0.0436690271314527,0.058853587449664,-2.55463570135996e-11
"81","Cunningtonia longiventralis","Cunningtonia","Ectodini","Other","Lake Tanganyika","not_applicable","data_deficient","benthopelagic","non-piscivore",-2.62251864137451,3.92040333474875,-1.01657605424933,1.03093553704287,0.0781144735271364,0.0354884167193626,-2.54839647872126e-11
"21","Aulonocranus dewindti","Aulonocranus","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.64497442925458,3.49850586011295,0.760058547097204,0.680633786028577,0.0387162608417221,0.0623442661313034,-2.56251919574766e-11
"231","Lestradea perspicax","Lestradea","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","pelagic","non-piscivore",-4.14822266356412,4.14390171660578,-0.0408738273437368,0.839558914843611,0.0719904393306301,0.0459294476381499,-2.54922604042192e-11
"45","Cardiopharynx schoutedeni","Cardiopharynx","Ectodini","Other","Lake Tanganyika","not_applicable","data_deficient","pelagic","non-piscivore",-3.36322741955751,3.52013075960922,-0.181708949813365,0.6545677900404,0.0647373474052295,0.0423383935047886,-2.54794096360904e-11
"349","Ophthalmotilapia heterodonta","Ophthalmotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-3.3860680928243,3.88540928274247,-1.38041459721293,1.17164796169524,0.0918309167367791,0.0202397551155456,-2.54635184461653e-11
"353","Ophthalmotilapia ventralis","Ophthalmotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-2.13061134348919,4.07428669409068,-0.339887081650764,0.904416305742057,0.0750123244414665,0.0513172394863777,-2.54940444164104e-11
"350","Ophthalmotilapia nasuta","Ophthalmotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-2.80428820359481,4.63633833842372,-0.83719783899673,1.10988147228673,0.0937929697529053,0.0414890788133278,-2.55260956969866e-11
"348","Ophthalmotilapia boops","Ophthalmotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-2.73799820426575,4.08575318452395,-0.902710694526597,1.04361946176059,0.0900946176536215,0.0372218888533861,-2.54801166525764e-11
"82","Cyathopharynx furcifer","Cyathopharynx","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-2.65233629847452,2.47825915943528,-0.92958708385138,0.729693074103803,0.0650891393665513,0.0120541262647233,-2.54006030774174e-11
"577","Xenotilapia papilio","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-2.42517521252253,5.56845636769736,2.80632485696073,0.24903429006997,0.0583095602884526,0.0291462966891596,-2.54817164306065e-11
"568","Xenotilapia boulengeri","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-2.88725224084449,6.49496775601337,2.13955238720469,0.74708809311822,0.0991169260667554,0.0241801160533744,-2.54667384187865e-11
"578","Xenotilapia sima","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-2.23985894374961,7.80083807633337,3.53977744653292,0.65583139857609,0.0878355159620241,-0.075092468634043,-2.5200233111248e-11
"116","Enantiopus melanogenys","Enantiopus","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-4.66583099904074,8.38430890165087,3.24664680102483,0.387762671210222,0.0827744808760558,-0.0331061432336141,-2.52812536736695e-11
"570","Xenotilapia flavipinnis","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-2.64638332901081,6.31596578461268,3.08017138411148,0.162889120480675,0.0598009936233895,0.00555134890843805,-2.5417905579799e-11
"575","Xenotilapia ochrogenys","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-3.37450428635707,7.34780557998225,3.62325028541996,0.497363088878622,0.0892259867997669,-0.0292405844313905,-2.53301918260683e-11
"579","Xenotilapia singularis","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-2.33214930111511,8.08397029091821,4.14804345291839,0.397675541463075,0.0869013282277014,-0.110485321358846,-2.51175022395753e-11
"571","Xenotilapia leptura","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-4.92563786683181,5.40475525603769,0.97604804586541,0.33461560323816,0.0980483493870151,0.0613820487635745,-2.55433552256576e-11
"574","Xenotilapia nigrolabiata","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-2.81273348179558,5.94188203351349,2.00570757709624,0.432246527442492,0.104621440291949,0.0357761660993525,-2.54528361451778e-11
"576","Xenotilapia ornatipinnis","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-2.62321723603326,5.40277368738754,2.22582975581802,0.401493215855198,0.0806762555444107,0.0440878551574133,-2.5485545254423e-11
"573","Xenotilapia nasus","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","data_deficient","demersal","non-piscivore",-2.3134402534656,5.2818234676808,2.5296406154938,0.157896205476798,0.0663218936967676,0.0389297240636222,-2.55257852733573e-11
"569","Xenotilapia caudafasciata","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-1.82256041276765,5.3564443060315,2.69262083818133,0.543592923931924,0.0901715135567484,0.0295456877982469,-2.54975370523149e-11
"572","Xenotilapia longispinis","Xenotilapia","Ectodini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-2.77689435797905,5.44353582746317,1.75812189663999,0.603515206754789,0.106528652549962,0.0512578793361985,-2.55695308326568e-11
"125","Grammatotria lemairii","Grammatotria","Ectodini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-3.67173052387259,7.33873243421977,2.27483693188309,0.951112821647461,0.0925010882485303,0.0121985155401901,-2.53844861847137e-11
"242","Limnochromis auritus","Limnochromis","Limnochromini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-1.99252286704628,3.73129088407589,0.536213951885946,0.558304414238095,0.084857245042933,0.0575883394490355,-2.56081799508146e-11
"22","Baileychromis centropomoides","Baileychromis","Limnochromini","Other","Lake Tanganyika","not_applicable","data_deficient","pelagic","non-piscivore",-3.9462432521064,3.2881644002944,1.56932957477139,0.226414103476991,0.0341315623484345,0.0667602801720758,-2.55457284290969e-11
"459","Reganochromis calliurus","Reganochromis","Limnochromini","Other","Lake Tanganyika","not_applicable","data_deficient","benthopelagic","non-piscivore",-4.49113833029085,4.20024498598612,1.1161716265036,0.265329861844538,0.0554992226443878,0.0633322662343334,-2.55307577319893e-11
"121","Gnathochromis permaxillaris","Gnathochromis","Limnochromini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-2.30471210381392,3.13260914636584,0.396455039183644,0.917971850797526,0.0576649269301877,0.0574780131300051,-2.55416068930298e-11
"241","Limnochromis abeelei","Limnochromis","Limnochromini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-2.41964906938672,3.28105593927894,0.391910204078982,0.574382687900657,0.0660260707300571,0.0559694729317705,-2.55778989438239e-11
"243","Limnochromis staneri","Limnochromis","Limnochromini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","demersal","non-piscivore",-1.27884825467332,2.96095057785066,0.0902483901119124,0.72249657542032,0.0614013796769727,0.0509158955499274,-2.55520047269655e-11
"126","Greenwoodochromis bellcrossi","Greenwoodochromis","Limnochromini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","pelagic","non-piscivore",-1.32378857092432,2.8803408454452,0.604588443659927,0.392658976985614,0.0222871654759577,0.0605552724326506,-2.55970551407354e-11
"127","Greenwoodochromis christyi","Greenwoodochromis","Limnochromini","Other","Lake Tanganyika","not_applicable","biparental_mouthbrooder","pelagic","non-piscivore",-0.984175692222347,3.18108124240632,0.504079856174014,0.592713969537447,0.0377911893871304,0.0595584091894143,-2.55496824738549e-11
"505","Tangachromis dhanisi","Tangachromis","Limnochromini","Other","Lake Tanganyika","not_applicable","data_deficient","benthopelagic","non-piscivore",-1.58924489588868,2.40028036048454,2.05707283466471,-0.130621289764297,0.00777525855880103,0.0763803292748494,-2.56283807475317e-11
"539","Triglachromis otostigma","Triglachromis","Limnochromini","Other","Lake Tanganyika","not_applicable","data_deficient","demersal","non-piscivore",-2.14628557066751,3.34317386300868,0.692645198821159,0.111814394338148,0.0502016474068296,0.0581967090604416,-2.55451197064885e-11
"86","Cyphotilapia frontosa","Cyphotilapia","Cyphotilapiini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","piscivore",-1.41615788038567,1.61460327115746,-1.74558888827175,0.918256385579236,0.0888685544914915,-0.0237206228957608,-2.5395806011086e-11
"537","Trematochromis benthicola","Trematochromis","Trematocarini","Other","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.04540404540427,2.67874578240648,0.278800019785669,0.628659967173761,0.0371083484018143,0.0590824685447564,-2.56291413363552e-11
"367","Orthochromis malagaraziensis","Orthochromis","Basal Haplochromini","Haplochromine","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.33659197214101,3.33655501522008,1.91107593034904,-0.158243490048231,0.0349487005165534,0.0659569910100306,-2.56326597923523e-11
"368","Orthochromis mazimeroensis","Orthochromis","Basal Haplochromini","Haplochromine","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.204539826152463,3.4358075336197,2.96545786400988,-0.347658654259,0.00815343621975336,0.0468159437504693,-2.56066894473128e-11
"365","Orthochromis luichensis","Orthochromis","Basal Haplochromini","Haplochromine","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.87833155988536,3.86913664988888,1.93276273069302,-0.223619767574145,0.0432356227855758,0.0594854010380067,-2.55970395652861e-11
"19","Astatotilapia stappersii","Astatotilapia","Haplochromini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",0.321342162428147,2.43516503290203,1.14194998856238,0.0148864727419826,0.0178588302454643,0.0633288086820461,-2.5641205646642e-11
"143","Haplochromis dolorosus","Haplochromis","Haplochromini","Haplochromine","Lake Victoria","not_applicable","maternal_mouthbrooder","benthopelagic","data_deficient",0.113819004202011,2.95286180980808,2.07698894341311,-0.120713513102666,0.0182558469063207,0.0645943487983395,-2.56167740058563e-11
"149","Haplochromis labiatus","Haplochromis","Haplochromini","Haplochromine","Lake Victoria","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.117771354599615,3.3352807588247,0.897776809884339,0.334842766004709,0.0431001550073757,0.0608848161908143,-2.56417405302031e-11
"159","Haplochromis mentatus","Haplochromis","Haplochromini","Haplochromine","Lake Victoria","not_applicable","maternal_mouthbrooder","benthopelagic","piscivore",-1.54994884472713,3.39957492771644,0.907608214926572,0.335211165003371,0.0401165266491208,0.0608054580724217,-2.56429712441561e-11
"132","Haplochromis artaxerxes","Haplochromis","Haplochromini","Haplochromine","Lake Victoria","not_applicable","maternal_mouthbrooder","benthopelagic","data_deficient",-1.63405334295978,4.549390005339,2.04061376838396,-0.0144082079063133,0.0441652209412362,0.0532846787245061,-2.56032650182018e-11
"180","Haplochromis welcommei","Haplochromis","Haplochromini","Haplochromine","Lake Victoria","not_applicable","maternal_mouthbrooder","benthopelagic","piscivore",-1.07142794827983,3.66527764015312,1.59157693450539,0.0734280761474947,0.0272456785467715,0.0648048961331101,-2.56675586204064e-11
"145","Haplochromis estor","Haplochromis","Haplochromini","Haplochromine","Lake Victoria","not_applicable","maternal_mouthbrooder","benthopelagic","piscivore",-0.956704784868506,4.72091659472726,3.03453553946766,0.101224006708691,0.0292180710677164,0.0308093105794407,-2.55261447300298e-11
"147","Haplochromis fusiformis","Haplochromis","Haplochromini","Haplochromine","Lake Victoria","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.55927328128899,4.55563270864939,1.99938780853264,0.0752483217006665,0.0581205112042889,0.0528582800013679,-2.56015501721318e-11
