"","all_species_data_tree_edges","pic.total.all","pic.precaudal.all","pic.caudal.all","pic.ln.pc.ln.c.all","pic.aspect.ratio.all","pic.ant.aspect.ratio.all","pic.post.aspect.ratio.all"
"632",632,0.0067935921779803,-0.000619711059365469,0.0135047578421316,-0.0141244689014956,-0.0122482852366236,-0.0160036198526689,-0.00931910373269934
"633",633,0.0100657195940133,-0.0138931965575214,0.0308266969124476,-0.0447198934699698,0.0836071195988471,0.118747828132502,0.0686502400763998
"634",634,0.0110997646978268,0.0465374719643152,-0.0212523273131478,0.0677897992774644,-0.0225057263368101,-0.0695480975036037,-0.00194495088980064
"635",635,-0.0146884449400298,-0.0349264396195258,0.00371667219317734,-0.0386431118127076,0.0165094284229003,0.0697953613672829,-0.00735477115333146
"636",636,0.0154382614785434,0.00325053075458644,0.0246276565375258,-0.0213771257829385,0.0269930983414465,-0.00631390854001142,0.044390337032229
"637",637,0.0452750005106578,0.00958990630026449,0.0717320752663841,-0.0621421689661196,0.0436841779363745,0.0387705374672384,0.0372713655441769
"638",638,0.0135113581377441,0.00435973131093773,0.0202197125124745,-0.0158599812015416,0.0190303868088309,0.0439439957295973,0.0113391411798193
"639",639,0.0227229484636667,0.00316502279597864,0.0370784866545896,-0.0339134638586126,0.0433091766763377,0.0543279075604849,0.0362962406918633
"640",640,0.0768081232158931,-0.0123521729549656,0.140348968685842,-0.152701141640803,0.16070481176126,0.113887774466619,0.176689684477251
"641",641,-0.0133911882358962,-0.0180682194586284,-0.0101464279100229,-0.00792179154860614,-0.0193342969381864,-0.000944824583691748,-0.0274840741516658
"642",642,0.0420212323714853,0.0866014504247729,0.0114395852174604,0.0751618652073124,0.0255254592448812,-0.00309293530204737,0.0420704634973422
"643",643,-0.00141178566787047,-1.19616856268216e-05,-0.00277418591758289,0.00276222423195496,-0.0207952855622746,-0.0188982845566719,-0.022380488137625
"644",644,6.44442560529635e-05,-0.0172178188139243,0.0138932778637888,-0.0311110966777118,0.026817029828742,0.0251426349092185,0.0276740362467071
"645",645,-0.00226427333881895,0.00614792963722097,-0.00832357497465908,0.0144715046118847,-0.00201291025262658,0.013723214917696,-0.0079628935328355
"646",646,-0.00065944091709601,-0.00298079250901369,0.00121923062607347,-0.00420002313508685,-0.00537944835412632,-0.00333166662078508,-0.00751744197170994
"647",647,0.0233446165259872,0.00862563854840078,0.034877835701268,-0.0262521971528659,0.0898302777659111,0.05968323053993,0.0983532612846927
"648",648,-0.0243666408644989,-0.0616587408169541,0.0055529760501185,-0.0672117168670717,-0.0216522636204078,0.0257266236187596,-0.0356205678112981
"649",649,0.0212638512027167,-0.00134047438172816,0.0369796965642802,-0.0383201709460081,0.0192183659182779,0.0217611923520966,0.0188907971033936
"650",650,-0.0252531769397735,0.00129249364571554,-0.0442734340121516,0.045565927657866,-0.0415763585975,-0.0414114754053282,-0.039850565895402
"651",651,0.0146531078399748,-0.0428811523517121,0.0556119858489647,-0.0984931382006763,0.0952303189211187,0.060823573336431,0.11193062054754
"652",652,0.0155203983927026,-0.00509903779081754,0.0277865297805803,-0.0328855675713991,0.0438800293622717,0.0312037958206668,0.0444184946934371
"653",653,0.0342774853447276,0.0182092477904613,0.0431037708080029,-0.0248945230175424,0.02488593100149,0.00996527993582895,0.0328625534762834
"654",654,0.014427105094567,0.030983467738003,0.00332689633733868,0.0276565714006643,0.116945614177004,0.0484402536261219,0.140669901710883
"655",655,-0.0152094352321439,-0.0993839019861481,0.0400488030150072,-0.139432705001154,-0.0134129998524936,0.0316782231585263,-0.0349349715328008
"656",656,0.0115493531204877,0.0383588357367567,-0.0035957654345007,0.0419546011712583,0.0352211803758829,-0.0210048665833842,0.0509847884619845
"657",657,0.0506296561976779,0.0350186743924505,0.0599434527909749,-0.024924778398525,0.0906766055528003,0.0569473907131784,0.10173122270637
"658",658,0.010031778783069,0.0475059602349842,-0.010440684215076,0.0579466444500578,0.0615334015337293,0.0748957688740122,0.0553966089377854
"659",659,0.00213251237050338,0.0412145492910214,-0.0208916462730234,0.0621061955640437,-0.00887491614439826,-0.0133381220178991,-0.00555002781524466
"660",660,-0.0123005410277495,-0.0104668195092525,-0.0135151014433954,0.00304828193414046,-0.00201158654681121,0.0222652893667153,-0.0134658639115078
"661",661,-0.00352048414100516,-0.00530722325624936,-0.00234654700091443,-0.00296067625533876,-0.018087671973053,-0.00527410042576766,-0.0203633708088072
"662",662,-0.023180444658496,-0.0423780209278412,-0.010571114991904,-0.0318069059359346,0.00952235743348252,0.0142263518366201,0.00365525614151092
"663",663,0.00710048079421068,0.018213409136119,2.01031898997772e-05,0.0181933059462188,0.0650911965566882,-0.0359326252528661,0.095976821708923
"664",664,0.0180874207407091,0.0486205530261388,-0.00590814127758227,0.0545286943037223,-0.00905779678987509,-0.0498468226066067,0.00544726909024506
"665",665,0.010317608885233,0.0225795261845764,-5.91760246707805e-05,0.0226387022092485,-0.04843130973303,-0.0628460092820781,-0.0394022300415014
"666",666,0.0197473722626845,0.00067872494489855,0.0363968727520324,-0.0357181478071355,0.00327452206470917,-0.00466710441140967,0.00545198709219481
"667",667,0.00808256493671059,0.00493393794450075,0.010585424211594,-0.00565148626709422,-0.0873905685660375,-0.0755240442148176,-0.0898336845207688
"668",668,0.00132786183399248,-0.000301765668767809,0.00257973613232905,-0.00288150180109773,0.00235010289125637,0.00257720799622824,0.00129982697439614
"669",669,-0.0150566069786136,-0.000890087997278814,-0.0268387765026268,0.0259486885053522,0.0134511423897807,0.0285923691175364,0.00678451593092856
"670",670,0.0376298646506903,0.0737909018757597,0.00710819727704839,0.0666827045987025,0.0317630477986051,0.0260209389354382,0.0354809835367169
"671",671,0.0178311265660018,0.0184315619051061,0.0170947841144721,0.00133677779063283,-0.0351271223825277,-0.0437073072653888,-0.0314968734694694
"672",672,-0.0311183655882563,-0.0389163598456238,-0.0248768045342189,-0.0140395553114057,-0.121930706609622,-0.100964687659116,-0.130293863895216
"673",673,0.0397701264005935,0.0666552424678015,0.0181197924105629,0.0485354500572424,-0.0448311399527624,-0.0853322395127828,-0.0250585616169056
"674",674,0.00684259258411366,0.0299176787619203,-0.00977772062863163,0.0396953993905486,-0.0480180027278007,-0.0233229704838002,-0.0548932210052812
"675",675,-0.00990615999375633,-0.00640045813434986,-0.0125395196171288,0.00613906148277799,0.035682167291437,0.0281088439144333,0.0388352351608123
"676",676,0.00034514784678973,0.00117923970177934,-0.000359390072556573,0.00153862977433381,0.00223631283786547,0.0492549477552716,-0.0168171227688491
"677",677,-0.027086726349911,-0.0289015940716417,-0.0256496747765255,-0.00325191929511561,-0.060429918324383,-0.0564490113206981,-0.0636250037505616
"678",678,0.024965082763424,0.0366762279774909,0.0154821412217258,0.0211940867557647,-0.095985902011972,-0.0850124757132036,-0.0969038341776591
"679",679,-0.0165827256863212,-0.0205796570373248,-0.013558912846717,-0.00702074419060555,-0.0631727926440704,-0.0515478518857005,-0.0707062240146205
"680",680,-0.00568144077997335,-0.0126770367858239,6.84213008946333e-05,-0.0127454580867177,0.0210165251950198,0.00466672918931649,0.0218259584944927
"681",681,-0.00211115042248982,0.00532249210496448,-0.00783205985405134,0.0131545519590105,0.0563283760558425,0.0303338589262427,0.062697894768658
"682",682,0.00978845946216918,0.017070771443648,0.00405184757769519,0.0130189238659558,0.0954998297080586,0.103444289425128,0.0849624891556099
"683",683,0.0162184209588989,0.01058296585027,0.0207837454460639,-0.0102007795957938,0.143191148011638,0.0756048953442516,0.166987396951027
"684",684,-0.0260302690390224,-0.0236567072404794,-0.0281061825322314,0.00444947529175189,0.0019302014988373,0.04948593607265,-0.0181378197451572
"685",685,-0.0120641339027941,-0.0344980882089415,0.00908599267825034,-0.0435840808871914,-0.0362503957673421,-0.0565880689206351,-0.0289557258061228
"686",686,-0.0117109573154609,-0.0228745805591058,-0.00230969663801182,-0.0205648839210946,-0.0180278918494163,-0.018990567877722,-0.0173898099922797
"687",687,0.0115871581142409,0.0216939151417567,0.00321679045660092,0.0184771246851548,0.0235539449439351,0.00661824404857831,0.0289258300135677
"688",688,-0.0177449513496141,-0.0398023489304357,0.000724241279097308,-0.0405265902095333,-0.0109767978406112,0.00859628728840936,-0.0173488884129582
"689",689,-0.0400005451305785,-0.0392436806097243,-0.0408536216651131,0.00160994105538584,-0.0608375400580736,-0.0200990045115213,-0.0747858499011927
"690",690,-0.00378293752177453,0.0118972173296859,-0.0166244584392039,0.0285216757688904,-0.0891662427176746,-0.100459956181475,-0.0851493883449668
"691",691,-0.00670249111650968,-0.0174893791464885,0.00244195795917958,-0.0199313371056682,-0.133202540934083,-0.127317418018737,-0.13507416914519
"692",692,-0.00335009031882693,-0.0072731404399699,-0.000329331513323115,-0.00694380892664396,-0.00757810872959037,-0.0265357427868563,-0.000856910029458073
"693",693,-0.0358359037959402,-0.0466575427336768,-0.027070201076343,-0.0195873416573333,-0.0835911822594461,-0.0549630998425637,-0.0920479927027055
"694",694,-0.0243124359031145,-0.0258823221795237,-0.0231815847323921,-0.00270073744713025,0.014728565230798,0.0196133939888489,0.0133108129943382
"695",695,-0.00622108966047352,0.0271368050313459,-0.0358840376694418,0.0630208427007911,0.0283559538756857,0.00393103633055166,0.0370534520708431
"696",696,0.0177713279941807,0.0557265343506014,-0.0181994315934526,0.0739259659440542,-0.0407033433050312,-0.0501495208555615,-0.0372493009519946
"697",697,5.18499225983572e-05,0.000167748978924384,-0.000266912206609642,0.000434661185534846,0.0463252869024001,0.0203602582356487,0.0565414839346604
"698",698,0.0284541375964097,0.0301517852819074,0.0269232779354416,0.00322850734646714,-0.0595970595671936,-0.0711726065055287,-0.0558778988975718
"699",699,0.00460682522733129,0.00435409665350443,0.00470125358713554,-0.000347156933633894,0.025904466974172,0.011474512247098,0.0308522992279883
"700",700,0.000126067217593785,-0.0209364873753825,0.0221403346300934,-0.0430768220054808,-0.0433795742032694,-0.0208621156246595,-0.0516797559880788
"701",701,0.00843187100651082,-0.00604855138847892,0.0206086172608477,-0.026657168649327,0.0395326992607882,0.0145002942210097,0.0486268691855899
"702",702,0.00690569863913932,0.028204075008104,-0.0121500706156876,0.0403541456237919,-0.0368801816695723,-0.038408888851898,-0.0301239808581873
"703",703,0.0147771297125031,0.0573322142731917,-0.0159161693348969,0.0732483836080884,-0.0244069797600336,-0.0204354424020436,-0.0234682325638106
"704",704,0.00751298608952542,0.0160120657460665,0.00012568575001615,0.0158863799960506,0.094471144918535,0.0581915575108557,0.108079028213618
"705",705,-0.000573643694669146,-0.0235173397931409,0.0171088035041072,-0.0406261432972496,0.103556327273168,0.0980422988550049,0.104273714166467
"706",706,-0.00603119618154254,0.00957316209010795,-0.0191154576504729,0.0286886197405806,-0.029476645715565,0.0039742205962892,-0.0439767754661055
"707",707,-0.0119294439243502,-0.0620597587345842,0.0297761999944998,-0.0918359587290852,-0.052131811997899,-0.000887085703193549,-0.0742160852099972
"708",708,-0.0150187647775173,0.00521343922047419,-0.0309994166490368,0.0362128558695088,-0.0283904691471802,-0.0282993591310526,-0.031951267153586
"709",709,0.0165838006625465,0.0439216969593308,-0.00493261915081858,0.0488543161101486,0.0423854011790554,0.00872246492611518,0.0570688230414503
"710",710,-0.00352931266431744,-0.0283806040804237,0.0166227680345829,-0.0450033721150058,-0.0268207933938413,-0.0095326530678976,-0.0356916214576373
"711",711,0.016649675375397,0.0388454201722956,-0.000339778081097881,0.0391851982533941,0.0116702357727606,-0.0139689297655717,0.023404826398659
"712",712,0.0214608456737914,0.018680176092965,0.0236340680706726,-0.00495389197771368,0.124736867305344,0.141828842108818,0.116796784206317
"713",713,0.0264823876725816,0.0464568774271781,0.0106190282991418,0.0358378491280368,0.12409973570674,0.0923127284047461,0.137617646679864
"714",714,-0.000779185435108446,-0.00590234129275781,0.00333465023094574,-0.00923699152370143,-0.0266311258279057,0.00302352190448202,-0.0405454465998583
"715",715,-0.0141188183508422,-0.014887362125431,-0.0135343197066041,-0.00135304241882515,-0.0382899161379491,-0.0331630713810202,-0.0390451787918946
"716",716,-0.020981419509568,0.00446109267278303,-0.0433807467658559,0.0478418394386377,-0.117452832323112,-0.109152207216963,-0.11712242998807
"717",717,-0.00713036963668101,-0.0223205789382228,0.00399260090454286,-0.0263131798427638,-0.0808187231130656,-0.071100162244276,-0.0842993368853869
"718",718,-0.00112281071934429,0.00585346212946676,-0.00581781367023744,0.0116712757997017,-0.00746744152338262,0.00711194944324817,-0.0136174023283417
"719",719,0.00108590632850212,0.00253392479144413,1.34138430890281e-05,0.00252051094835877,-0.0287173121710369,-0.0325110789501547,-0.0255943089417924
"720",720,0.00480850523259673,0.00888442497723804,0.00102243323450854,0.00786199174273054,-0.0127418370630735,-0.0196839819903193,-0.00968166019520097
"721",721,0.028078997515217,0.0379758436258053,0.0188074163036646,0.0191684273221405,-0.0545749761848136,-0.0707687333371939,-0.046629499132242
"722",722,-0.0200896869225399,-0.00235754837093188,-0.0369557804177363,0.034598232046804,-0.0462448376622817,-0.0421062678906591,-0.04845461282004
"723",723,-0.00114012188000637,0.00246480658161998,-0.00436590216646872,0.00683070874808734,0.047694765717452,0.0428430952469073,0.0479017334782989
"724",724,0.0034094348507539,0.0117624120547676,-0.00408427018523078,0.0158466822400018,0.00611197824024391,-0.00434905449947345,0.0111445448966972
"725",725,0.000436255196082264,-0.000190652086720939,0.000666438061871206,-0.00085709014859237,0.0421291562232854,0.0501079715340518,0.0387830777006288
"726",726,-0.0099703955316474,-0.0242872985962739,0.000966218400557008,-0.0252535169968285,-0.00460513690809035,0.0226624003492556,-0.0164751984186794
"727",727,-0.0138328736968313,0.000831008824409955,-0.0248749728265252,0.0257059816509374,-0.058204312277577,-0.0500331482619474,-0.0626880388216544
"728",728,0.00652951820632706,-0.0140068229726536,0.0230471315552484,-0.0370539545279025,0.113670244539221,0.10219373497718,0.11224960381323
"729",729,-0.0214060300700776,-0.0305776512528999,-0.0141217970262792,-0.0164558542266241,-0.184528723950728,-0.116942005081358,-0.207511169565771
"730",730,-0.00556845406252711,0.000210771877273016,-0.00985249799717485,0.010063269874444,0.00812580703281156,0.0179677724180845,0.00406333714046582
"731",731,0.0036450344406321,0.0136752806655116,-0.00458825357480968,0.0182635342403201,0.00353952330683292,-0.0221523138014767,0.0178969421134205
"732",732,-0.00696326595298218,-0.0366161016756102,0.0156234329802117,-0.0522395346558194,-0.0022870990172305,0.0719321486806912,-0.0262771641585635
"733",733,-0.0237761640843911,-0.0286451802924383,-0.0199590575732808,-0.00868612271915793,-0.0333005475402396,-0.0196404925971355,-0.0407520729323305
"734",734,0.00787111366398965,0.0226596095856823,-0.00452626175090395,0.0271858713365875,0.0110474415157544,-0.0188741689375932,0.0235102125824266
"735",735,-0.00802530067499166,-0.0158722769772486,-0.00146329053147053,-0.0144089864457802,-0.000465946124813674,0.00581230732229852,-0.00334889088473496
"736",736,0.00638552750801979,-0.0187972043756314,0.0279442145033095,-0.0467414188789408,0.0362413752137454,0.0522582181533645,0.0298957090958246
"737",737,0.00632978536761391,0.0120281388842491,0.00145872903624863,0.0105694098480018,-0.0155549339080616,-0.00757810539920925,-0.0195539798622112
"738",738,-0.00707422612553916,0.0107018678395441,-0.0230285176576444,0.0337303854971881,0.0324433428089234,0.015489052034575,0.039710193288649
"739",739,0.0225624670241474,0.0239513846211132,0.0215737480888513,0.00237763653226472,0.113403019368286,0.102839431860956,0.112936104655288
"740",740,-0.00926410796003357,-0.00624580799401535,-0.0118353243350171,0.00558951634100288,-0.0253126161914251,-0.0389419126635607,-0.0189939696900639
"741",741,0.00341625427847249,0.00615592503863469,0.00113898199548184,0.00501694304315142,-0.00782775767456293,-0.0200477535295685,-0.0019538178014323
"742",742,-0.00517425800425251,-0.00937238621117673,-0.0016505670490562,-0.00772181916212008,0.0297255778617507,0.036481199063448,0.027618863885986
"743",743,0.0115437073669798,0.0170624968769044,0.00694397137014295,0.010118525506762,-0.0459949324121369,-0.0492477175627641,-0.0444848226861057
"744",744,-0.00330261788751219,0.00740477118738628,-0.0118130579358353,0.0192178291232213,-0.0273187923338282,-0.0390866399648236,-0.0213815486706272
"745",745,-0.00219586367605062,-0.0131288722128147,0.00679803484601395,-0.0199269070588298,0.0279631357866584,0.041464988323672,0.0195823530853592
"746",746,0.00981620218305639,0,0.0172475192583101,-0.0172475192583115,-0.0363776781949396,-0.0245953112803619,-0.0443213224904961
"747",747,-0.012765923529716,-0.0429035194549164,0.0081315141821845,-0.0510350336371007,0.0488010251423988,0.0689899825441133,0.0416297564893797
"748",748,-0.00131490697277524,0.0154981649187512,-0.0119025331673623,0.0274006980861133,-0.0159945902050617,-0.0131675765459679,-0.0165310915700735
"749",749,0.0312825013014281,0.0582664746864417,0.0123508690858013,0.0459156056006409,-0.0019066175689979,-0.00310537167278704,-0.00100131784395715
"750",750,0.00704041646920149,0.0220298750062827,-0.00387823899555179,0.0259081140018338,-0.0259149022632747,0.0115230075419197,-0.0402333651516043
"751",751,0.0315531309707132,0.0442408054794451,0.0217588471026564,0.0224819583767872,0.132592697282972,0.0960924044140146,0.146199665801544
"752",752,0.0269030723442681,0.059646166251879,0.00229380045935865,0.0573523657925214,0.0742840671476334,0.0182773945973617,0.0962642113948067
"753",753,-0.0302116969825632,-0.0274298522751804,-0.0328119848551745,0.00538213257999488,0.0296860634801209,0.0513068474954833,0.019354184724526
"754",754,-0.00505825742139127,-0.0246465016886048,0.010959400157455,-0.0356059018460556,-0.0394336361641453,-0.0303900974171652,-0.0452126394919613
"755",755,-0.049916725051465,-0.0682564259960427,-0.0360111954680109,-0.0322452305280296,-0.149401227777348,-0.0450541337358701,-0.191907641460669
"756",756,0.00285276051227629,-0.00293021557274667,0.00746298832854575,-0.0103932039012962,0.0737249907626666,0.0560711029687141,0.080679986039333
"757",757,0.0285594511921707,0.0372664792305899,0.021155919820881,0.0161105594097134,-0.0120393923862498,-0.0786041391820053,0.0123741255550786
"758",758,-0.00594146426239647,-0.00220470219416299,-0.00896151670260786,0.00675681450844415,0.0695729959875399,0.0658661183312376,0.0711830767459097
"759",759,-4.80270143578183e-05,0.0286526311099278,-0.0241753214784514,0.052827952588376,-0.00473240705858451,-0.00213831152706753,-0.00755115797284612
"760",760,-6.13854079358354e-05,-0.0320443981033339,0.0264517179458247,-0.0584961160491573,-0.129165757754194,-0.102041203966177,-0.138770550916656
"761",761,-0.0177476533764142,-0.0136839800630603,-0.0212051296879097,0.00752114962485414,0.0382888080808229,0.0216188690284487,0.0422849395066862
"762",762,-0.00175881324319331,0.000328772264099699,-0.00299521397226092,0.00332398623636566,0.032874715996938,0.0143736355981315,0.0383748094974763
"763",763,-0.0122624208058031,0.0125931355664736,-0.0298408652051289,0.0424340007716051,-0.0471426293908508,-0.0801409609479309,-0.0336490385544103
"764",764,-0.000976958912802044,0.0173933148741685,-0.0146188621346231,0.0320121770087914,-0.0501683693474574,-0.0615969954768319,-0.046385296129219
"765",765,-0.0592199461101812,-0.0469267748511167,-0.0673296694021655,0.0204028945510502,-0.00798979291653019,0.0240128052232331,-0.0211652188919895
"766",766,0.00233362492485555,0.000588804678918303,0.00336981129512759,-0.00278100661620961,-0.00642315746660776,-0.0136863352499677,-0.00390307150896283
"767",767,0.00567590908733074,-0.0136249405188541,0.0185952595819674,-0.0322202001008222,0.0275488056781156,0.0285377372808843,0.0269147260656813
"768",768,-0.00330846632330946,-0.0323191122970478,0.0145673759477214,-0.0468864882447678,0.0240540797406418,0.0148041453727022,0.0285296448328455
"769",769,0.00524092128218688,-0.00105070062379372,0.00893682750584242,-0.00998752812963438,0.0030314234410245,0.000423655602998257,0.00333683317782071
"770",770,-0.00496086713791383,-0.0192895720455064,0.00314099393610396,-0.0224305659816086,0.00155777988332677,0.00996279482827154,-0.00185438534423172
"771",771,-0.0215876718723622,0.0179114181847398,-0.0475560942232366,0.0654675124079785,-0.045790278231547,-0.0183596032608546,-0.057594491534008
"772",772,-0.00298680120803634,0,-0.00525240293401665,0.00525240293401455,-0.0031557822467648,-0.0143651193528575,0.00152447179989557
"773",773,-0.00515315968902881,-0.0129653412391549,0.00119534936515653,-0.014160690604307,-0.0216498256234254,0.0292031726389916,-0.0411938285943757
"774",774,-0.025399717452505,0.0226292371119542,-0.0665118440220452,0.089141081133999,-0.00405826645026539,-0.0239913749753686,0.0075893804733056
"775",775,-0.0198630009600021,-0.0361443299026763,-0.00355840586627312,-0.0325859240364038,-0.0880140273580124,-0.0718081004928975,-0.0877684837981556
"776",776,-0.0166965086460787,-0.0125571613000641,-0.0209302461098471,0.00837308480978271,-0.0869966866700126,-0.0567598978294311,-0.0903320422663263
"777",777,-0.0190038261077108,-0.0276564344518485,-0.0105977151380676,-0.0170587193137798,-0.0315551260088031,-0.0246923937604265,-0.0223178026140073
"778",778,0.0193719096476765,0.0285307862286919,0.0103916802915084,0.018139105937184,0.0388143781874878,-0.0243535474368759,0.0092460971433776
"779",779,0.0152716974162333,0.00478176328087551,0.0251836770706703,-0.0204019137897948,0.064876520297353,0.0714475868669352,0.0620510232480341
"780",780,0.00101528247102369,0.00325215569529789,-0.00102285031290713,0.00427500600820616,0.00342349114489251,0.00981130545967308,0.000916063390145756
"781",781,-0.0114823240842457,-0.00327944349726329,-0.01913969768472,0.0158602541874595,-0.0730127145858692,-0.0766982825377203,-0.0708302364317477
"782",782,-0.00682757626292727,-0.00661562673705698,-0.00711783061176845,0.000502203874710642,-0.0110505908089666,0.0122785730181175,-0.0211611113084682
"783",783,-0.000760509560108657,-0.0160789712473772,0.0133586459252389,-0.0294376171726163,-0.0083434910213813,0.0115383111686802,-0.0171292155845381
"784",784,0.00981567436959935,0.0214084168138674,-0.00172882782951926,0.0231372446433871,-0.0113105007563944,0.0266680127937806,-0.0230699475994804
"785",785,0.0485218031255178,0.0519951719224907,0.0447570035998092,0.00723816832268188,0.157252474678513,0.0971527523479354,0.178315615165823
"786",786,0.0179276557086866,0.012343712746167,0.0237096631196516,-0.0113659503734836,0.108757249551882,0.0932530185530439,0.111702247254074
"787",787,-0.00274494391422948,0.00770484725389002,-0.0139487202969165,0.0216535675508059,0.031898742037208,0.00428435468029707,0.0400184385603726
"788",788,0.0337459722518986,0.0632442135149104,0.0124777910243538,0.0507664224905565,0.00469040197287195,-0.0140069979962438,0.01268676692983
"789",789,0.00889980053672271,-0.00697492608487818,0.0218314424752547,-0.028806368560134,0.00631988032803811,0.0139973176509494,0.00172889281369872
"790",790,0.00464597848319659,0.000794939496407473,0.00754474629876584,-0.00674980680235824,0.0693966584047654,0.0780927845654697,0.0656134122552513
"791",791,0.0111886442696803,0.0182248919566285,0.00601628710865938,0.01220860484797,0.0645526404429617,0.0509021373897804,0.0707547199709522
"792",792,-0.0183461949106476,-0.0256497243205114,-0.0127091137803313,-0.0129406105401809,-0.0242949847886222,0.00255128389297802,-0.0351509404241617
"793",793,0.00760143364424804,0.0111951167019186,0.0047018567116128,0.00649325999030834,0.02298783493374,0.0235766983246222,0.0217922914660004
"794",794,0.00236385396791808,-0.00464186490349669,0.00760322545132209,-0.01224509035482,-0.0390973803391237,-0.0581779944336313,-0.0317850479084972
"795",795,0.0411719874955231,0.0557112077349055,0.0297444467360588,0.0259667609988489,0.0464137514717553,0.0202860191845248,0.0562445498924103
"796",796,-0.0118954599004748,0.000323720121106301,-0.020832770215574,0.0211564903366808,0.0279501793468393,0.0518121465910079,0.0182297510622797
"797",797,0.00378127900103733,-0.042093634206087,0.0401457201023632,-0.0822393543084479,-0.0564188213217095,-0.0440754155407032,-0.0627772580111659
"798",798,-0.0131005378991679,-0.00786357742512503,-0.0167420586248671,0.00887848119974245,-0.0379361587644254,-0.0213380690025121,-0.0455772645299527
"799",799,-0.00901935346934322,0.00676000345701895,-0.0190801966728721,0.02584020012989,0.0170218869227267,-0.00266558790548118,0.024848541627815
"800",800,0.000917417068786832,-0.0134006349609599,0.0101784422027152,-0.0235790771636771,-0.00619166243954948,-0.00321186713213487,-0.00786495973309295
"801",801,0.00135172534117304,-0.0350061382207491,0.0248273072431874,-0.059833445463935,0.0308899894474024,0.0196663649978809,0.0365711252141781
"802",802,0.0179305238486516,0.00342150323953614,0.0266265511681827,-0.0232050479286471,-0.0203980501617046,-0.00254194952722036,-0.0288203023431438
"803",803,-0.00156531141792629,0,-0.00263913341401616,0.00263913341401487,-0.00986348244016226,-0.0198486701797181,-0.00668423890988695
"804",804,-0.00351645333512637,-0.00278482278876235,-0.00447136746278506,0.00168654467402313,-0.00571315951983444,-0.00910767016450097,-0.00285611897023326
"805",805,0.00659107987683394,0.0111886044283022,0.00197890450049327,0.00920969992780991,-0.00243311783247425,-0.00623041357475628,-0.000944742542602204
"806",806,0.00857227438125917,0.0263989247816876,-0.00959294546578639,0.0359918702474748,0.00463736054502981,-0.00120245487916987,0.00969776265305556
"807",807,0,-0.0158800805038432,0.0170574225773494,-0.0329375030811936,0.00241434140518131,-0.0235778391260581,0.0169721996801916
"808",808,0,0.00449031735487174,-0.00482322747733578,0.00931354483220691,0.01068574883739,0.0039627318094327,0.0178894568183551
"809",809,0.00517118915374472,0.00114119683427391,0.00922894628700635,-0.00808774945273205,0.0120221362712877,-0.000518674754095084,0.0153692608276229
"810",810,0.0117180881581798,0.0111379467854247,0.0118677816999583,-0.000729834914533354,0.0104674368061728,0.0283304843035654,0.00481032647014219
"811",811,0.00415485108586524,0.000755439993519252,0.00769940420364462,-0.00694396421012439,-0.0249412134235157,-0.043523812237159,-0.0164050542148404
"812",812,-0.000226884471043517,0.0103780560554031,-0.0106345308684509,0.0210125869238514,-0.0472510424958146,-0.0376955550482008,-0.0495955253328365
"813",813,-0.0177093316090217,0,-0.0356986049125888,0.0356986049125896,-0.0150261596801332,0.0244463822994179,-0.0296018664158706
"814",814,-0.0045160078640072,-0.0130164257129916,0.00366053163320058,-0.0166769573461917,0.00417988792175115,-0.000510192439579201,0.00600251224490002
"815",815,-0.00431178063241628,0.0119708052686334,-0.0199371207477749,0.0319079260164096,0.0117880919716536,0.0340346878377788,0.00339036632255132
"816",816,-0.029667842224954,-0.0566842698845459,-0.00430177405371195,-0.0523824958308335,0.0874007072752163,0.112815095042694,0.0758438791957081
"817",817,-0.0101646319549766,0.0231966567267404,-0.0388766543984668,0.0620733111252161,0.138227657434539,0.290450086302663,0.063092092714283
"818",818,0.0110033978398279,0.00771798049233389,0.0142106474404633,-0.00649266694812992,-0.00740327006236201,-0.0198704971337474,-0.00492554701412635
"819",819,-0.00682103552614674,-0.00779778979124736,-0.0062458304067625,-0.00155195938448474,0.00386393380699798,0.00971990452997907,0.000806771662443166
"820",820,-0.00120398498693003,-0.0205273151447831,0.017824027740285,-0.0383513428850647,0.0777940460452125,0.101947650649003,0.061733726796783
"821",821,0,-0.067797880410026,0.0651668406329276,-0.132964721042954,0.0234405017417314,0.0810977273916069,0.00838692558395684
"822",822,0.00372813872765908,-0.0102147803389844,0.0158448554715366,-0.026059635810521,0.0156775682085783,0.016369847033808,0.0155427985007257
"823",823,0.0215822855222989,-0.000499907036040563,0.0394977556103641,-0.0399976626464039,0.0322404864122099,0.0275939879810769,0.0355807494188349
"824",824,0.00199143003898774,0.00202718484920838,0.00161224219844197,0.000414942650766876,-0.00603831248169589,-0.00199898165653377,-0.0081562254844746
"825",825,-0.00721876901207013,-0.0180048103913527,0.00327871428470313,-0.0212835246760576,-0.00693536981990515,-0.00572767301085092,-0.00841684930849351
"826",826,3.72110510540875e-05,-0.0107674190981399,0.0105436552924468,-0.0213110743905864,-0.011308103834368,-0.0128894976122777,-0.0152805034599392
"827",827,0.0154849075944721,0.00674124595163551,0.0219123003223141,-0.0151710543706797,0.0464364900296315,0.0269809204614558,0.0511063487013634
"828",828,-0.0375622485346589,-0.00316280551717407,-0.0648726598308128,0.0617098543136385,-0.143065920465917,-0.110191400945173,-0.154454179845469
